"taskOrder"	"JobNo"	"EmpNo"	"TransDate"	"Hours"
"3057"	"Delta"	"Delta Task 1"	"601838"	"2018-12"	147.5
"3058"	"Delta"	"Delta Task 1"	"601838"	"2019-01"	81
"3059"	"Delta"	"Delta Task 1"	"601841"	"2018-12"	82
"3060"	"Delta"	"Delta Task 1"	"601841"	"2019-01"	20
"3061"	"Delta"	"Delta Task 1"	"601842"	"2018-12"	117
"3062"	"Delta"	"Delta Task 1"	"601842"	"2019-01"	85
"3063"	"Delta"	"Delta Task 1"	"601926"	"2018-12"	22
"3064"	"Delta"	"Delta Task 1"	"601926"	"2019-01"	8.25
"3065"	"Delta"	"Delta Task 1"	"601939"	"2018-12"	128.5
"3066"	"Delta"	"Delta Task 1"	"601939"	"2019-01"	62.25
"3067"	"Delta"	"Delta Task 1"	"602040"	"2018-12"	23
"3068"	"Delta"	"Delta Task 1"	"602040"	"2019-01"	56.25
"3069"	"Delta"	"Delta Task 1"	"602234"	"2019-01"	8
"3070"	"Delta"	"Delta Task 1"	"602338"	"2019-01"	16
"3071"	"Delta"	"Delta Task 1"	"602400"	"2019-01"	2
"3072"	"Delta"	"Delta Task 1"	"703"	"2018-09"	45.5
"3073"	"Delta"	"Delta Task 1"	"703"	"2018-10"	88
"3074"	"Delta"	"Delta Task 1"	"703"	"2018-11"	214
"3075"	"Delta"	"Delta Task 1"	"703"	"2018-12"	86
"3076"	"Delta"	"Delta Task 1"	"703"	"2019-01"	41
"3077"	"Delta"	"Delta Task 2"	"20726"	"2018-12"	5
"3078"	"Delta"	"Delta Task 2"	"20726"	"2019-01"	16
"3079"	"Delta"	"Delta Task 2"	"502317"	"2018-09"	54
"3080"	"Delta"	"Delta Task 2"	"502317"	"2018-10"	122
"3081"	"Delta"	"Delta Task 2"	"502317"	"2018-11"	52
"3082"	"Delta"	"Delta Task 2"	"502317"	"2018-12"	80
"3083"	"Delta"	"Delta Task 2"	"502317"	"2019-01"	56
"3084"	"Delta"	"Delta Task 2"	"503115"	"2018-10"	45
"3085"	"Delta"	"Delta Task 2"	"503115"	"2018-11"	69.5
"3086"	"Delta"	"Delta Task 2"	"503115"	"2018-12"	54
"3087"	"Delta"	"Delta Task 2"	"503115"	"2019-01"	24
"3088"	"Delta"	"Delta Task 2"	"506573"	"2019-01"	16
"3089"	"Delta"	"Delta Task 2"	"511852"	"2018-09"	80
"3090"	"Delta"	"Delta Task 2"	"511852"	"2018-10"	81
"3091"	"Delta"	"Delta Task 2"	"511852"	"2018-11"	120
"3092"	"Delta"	"Delta Task 2"	"511852"	"2018-12"	76
"3093"	"Delta"	"Delta Task 2"	"511852"	"2019-01"	53
"3094"	"Delta"	"Delta Task 2"	"520635"	"2018-09"	32
"3095"	"Delta"	"Delta Task 2"	"520635"	"2018-10"	16
"3096"	"Delta"	"Delta Task 2"	"522544"	"2019-01"	24.25
"3097"	"Delta"	"Delta Task 2"	"523279"	"2018-10"	4.5
"3098"	"Delta"	"Delta Task 2"	"523279"	"2018-11"	20
"3099"	"Delta"	"Delta Task 2"	"523279"	"2018-12"	12.5
"3100"	"Delta"	"Delta Task 2"	"523279"	"2019-01"	1
"3101"	"Delta"	"Delta Task 2"	"524759"	"2018-08"	21.5
"3102"	"Delta"	"Delta Task 2"	"524759"	"2018-09"	65.5
"3103"	"Delta"	"Delta Task 2"	"524759"	"2018-10"	117.5
"3104"	"Delta"	"Delta Task 2"	"524759"	"2018-11"	70
"3105"	"Delta"	"Delta Task 2"	"524759"	"2018-12"	60
"3106"	"Delta"	"Delta Task 2"	"524759"	"2019-01"	6
"3107"	"Delta"	"Delta Task 2"	"527970"	"2018-08"	9
"3108"	"Delta"	"Delta Task 2"	"527970"	"2018-09"	14.75
"3109"	"Delta"	"Delta Task 2"	"527970"	"2018-10"	17
"3110"	"Delta"	"Delta Task 2"	"527970"	"2018-11"	20
"3111"	"Delta"	"Delta Task 2"	"531727"	"2018-10"	72
"3112"	"Delta"	"Delta Task 2"	"531727"	"2018-11"	84.5
"3113"	"Delta"	"Delta Task 2"	"531727"	"2018-12"	59.5
"3114"	"Delta"	"Delta Task 2"	"531727"	"2019-01"	42.75
"3115"	"Delta"	"Delta Task 2"	"535638"	"2018-09"	72.5
"3116"	"Delta"	"Delta Task 2"	"535638"	"2018-10"	88
"3117"	"Delta"	"Delta Task 2"	"535638"	"2018-11"	80
"3118"	"Delta"	"Delta Task 2"	"535638"	"2018-12"	64.5
"3119"	"Delta"	"Delta Task 2"	"535638"	"2019-01"	34
"3120"	"Delta"	"Delta Task 2"	"536508"	"2019-01"	9.5
"3121"	"Delta"	"Delta Task 2"	"536797"	"2018-10"	8
"3122"	"Delta"	"Delta Task 2"	"537572"	"2018-09"	144
"3123"	"Delta"	"Delta Task 2"	"537572"	"2018-10"	128
"3124"	"Delta"	"Delta Task 2"	"537572"	"2018-11"	152
"3125"	"Delta"	"Delta Task 2"	"537572"	"2018-12"	138.5
"3126"	"Delta"	"Delta Task 2"	"537572"	"2019-01"	76.5
"3127"	"Delta"	"Delta Task 2"	"540146"	"2018-09"	47
"3128"	"Delta"	"Delta Task 2"	"540146"	"2018-10"	48
"3129"	"Delta"	"Delta Task 2"	"540146"	"2018-11"	34
"3130"	"Delta"	"Delta Task 2"	"540146"	"2018-12"	30
"3131"	"Delta"	"Delta Task 2"	"540708"	"2018-09"	82
"3132"	"Delta"	"Delta Task 2"	"540708"	"2018-10"	128.5
"3133"	"Delta"	"Delta Task 2"	"540708"	"2018-11"	149
"3134"	"Delta"	"Delta Task 2"	"540708"	"2018-12"	149.5
"3135"	"Delta"	"Delta Task 2"	"540708"	"2019-01"	62
"3136"	"Delta"	"Delta Task 2"	"544818"	"2018-09"	76
"3137"	"Delta"	"Delta Task 2"	"544818"	"2018-10"	88
"3138"	"Delta"	"Delta Task 2"	"544818"	"2018-11"	181
"3139"	"Delta"	"Delta Task 2"	"544818"	"2018-12"	80
"3140"	"Delta"	"Delta Task 2"	"544818"	"2019-01"	42.5
"3141"	"Delta"	"Delta Task 2"	"544848"	"2018-09"	12
"3142"	"Delta"	"Delta Task 2"	"544848"	"2018-10"	53
"3143"	"Delta"	"Delta Task 2"	"544848"	"2018-11"	22
"3144"	"Delta"	"Delta Task 2"	"544848"	"2019-01"	2
"3145"	"Delta"	"Delta Task 2"	"546073"	"2018-09"	45
"3146"	"Delta"	"Delta Task 2"	"546073"	"2018-10"	44
"3147"	"Delta"	"Delta Task 2"	"546073"	"2018-11"	39
"3148"	"Delta"	"Delta Task 2"	"546073"	"2018-12"	38.5
"3149"	"Delta"	"Delta Task 2"	"546073"	"2019-01"	27
"3150"	"Delta"	"Delta Task 2"	"546681"	"2018-08"	2
"3151"	"Delta"	"Delta Task 2"	"546681"	"2018-09"	76
"3152"	"Delta"	"Delta Task 2"	"546681"	"2018-10"	99
"3153"	"Delta"	"Delta Task 2"	"546724"	"2018-09"	47
"3154"	"Delta"	"Delta Task 2"	"546724"	"2018-10"	59.75
"3155"	"Delta"	"Delta Task 2"	"546724"	"2018-11"	22.25
"3156"	"Delta"	"Delta Task 2"	"546724"	"2018-12"	39.75
"3157"	"Delta"	"Delta Task 2"	"546724"	"2019-01"	42
"3158"	"Delta"	"Delta Task 2"	"551594"	"2018-09"	70.5
"3159"	"Delta"	"Delta Task 2"	"551594"	"2018-10"	122
"3160"	"Delta"	"Delta Task 2"	"551594"	"2018-11"	80
"3161"	"Delta"	"Delta Task 2"	"551594"	"2018-12"	61
"3162"	"Delta"	"Delta Task 2"	"551594"	"2019-01"	42
"3163"	"Delta"	"Delta Task 2"	"553905"	"2018-09"	72
"3164"	"Delta"	"Delta Task 2"	"553905"	"2018-10"	248
"3165"	"Delta"	"Delta Task 2"	"553905"	"2018-11"	128
"3166"	"Delta"	"Delta Task 2"	"553905"	"2018-12"	116
"3167"	"Delta"	"Delta Task 2"	"553905"	"2019-01"	52
"3168"	"Delta"	"Delta Task 2"	"555225"	"2018-09"	40
"3169"	"Delta"	"Delta Task 2"	"555225"	"2018-10"	88
"3170"	"Delta"	"Delta Task 2"	"555225"	"2018-11"	120
"3171"	"Delta"	"Delta Task 2"	"555225"	"2018-12"	63
"3172"	"Delta"	"Delta Task 2"	"555225"	"2019-01"	57
"3173"	"Delta"	"Delta Task 2"	"555422"	"2018-11"	64
"3174"	"Delta"	"Delta Task 2"	"555422"	"2018-12"	130.25
"3175"	"Delta"	"Delta Task 2"	"555422"	"2019-01"	82.5
"3176"	"Delta"	"Delta Task 2"	"559026"	"2018-11"	16
"3177"	"Delta"	"Delta Task 2"	"559026"	"2018-12"	11.5
"3178"	"Delta"	"Delta Task 2"	"559026"	"2019-01"	16
"3179"	"Delta"	"Delta Task 2"	"559820"	"2018-09"	94.25
"3180"	"Delta"	"Delta Task 2"	"559820"	"2018-10"	206.5
"3181"	"Delta"	"Delta Task 2"	"559820"	"2018-11"	131.5
"3182"	"Delta"	"Delta Task 2"	"559820"	"2018-12"	119.75
"3183"	"Delta"	"Delta Task 2"	"559820"	"2019-01"	63
"3184"	"Delta"	"Delta Task 2"	"560257"	"2018-09"	61
"3185"	"Delta"	"Delta Task 2"	"560257"	"2018-10"	88
"3186"	"Delta"	"Delta Task 2"	"560257"	"2018-11"	152
"3187"	"Delta"	"Delta Task 2"	"560257"	"2018-12"	112
"3188"	"Delta"	"Delta Task 2"	"560257"	"2019-01"	80
"3189"	"Delta"	"Delta Task 2"	"560435"	"2018-10"	30
"3190"	"Delta"	"Delta Task 2"	"566041"	"2018-09"	71
"3191"	"Delta"	"Delta Task 2"	"566041"	"2018-10"	58.25
"3192"	"Delta"	"Delta Task 2"	"566041"	"2018-11"	33.75
"3193"	"Delta"	"Delta Task 2"	"566041"	"2018-12"	40.5
"3194"	"Delta"	"Delta Task 2"	"566041"	"2019-01"	33
"3195"	"Delta"	"Delta Task 2"	"568490"	"2018-12"	48
"3196"	"Delta"	"Delta Task 2"	"568490"	"2019-01"	28
"3197"	"Delta"	"Delta Task 2"	"568626"	"2018-09"	0.5
"3198"	"Delta"	"Delta Task 2"	"568626"	"2018-10"	1
"3199"	"Delta"	"Delta Task 2"	"570148"	"2018-09"	148
"3200"	"Delta"	"Delta Task 2"	"570148"	"2018-10"	122
"3201"	"Delta"	"Delta Task 2"	"570148"	"2018-11"	120
"3202"	"Delta"	"Delta Task 2"	"570148"	"2018-12"	109.75
"3203"	"Delta"	"Delta Task 2"	"570148"	"2019-01"	91.75
"3204"	"Delta"	"Delta Task 2"	"571336"	"2018-09"	58.5
"3205"	"Delta"	"Delta Task 2"	"571336"	"2018-10"	107
"3206"	"Delta"	"Delta Task 2"	"571336"	"2018-11"	60.75
"3207"	"Delta"	"Delta Task 2"	"571336"	"2018-12"	56.5
"3208"	"Delta"	"Delta Task 2"	"571336"	"2019-01"	25
"3209"	"Delta"	"Delta Task 2"	"571375"	"2018-09"	106
"3210"	"Delta"	"Delta Task 2"	"571375"	"2018-10"	252
"3211"	"Delta"	"Delta Task 2"	"571375"	"2018-11"	145.5
"3212"	"Delta"	"Delta Task 2"	"571375"	"2018-12"	118.5
"3213"	"Delta"	"Delta Task 2"	"571375"	"2019-01"	79
"3214"	"Delta"	"Delta Task 2"	"572059"	"2018-10"	24
"3215"	"Delta"	"Delta Task 2"	"572059"	"2018-11"	166.5
"3216"	"Delta"	"Delta Task 2"	"572059"	"2018-12"	160
"3217"	"Delta"	"Delta Task 2"	"572059"	"2019-01"	79.5
"3218"	"Delta"	"Delta Task 2"	"572349"	"2019-01"	10
"3219"	"Delta"	"Delta Task 2"	"573861"	"2018-12"	71
"3220"	"Delta"	"Delta Task 2"	"573861"	"2019-01"	15
"3221"	"Delta"	"Delta Task 2"	"574806"	"2019-01"	43
"3222"	"Delta"	"Delta Task 2"	"576311"	"2018-12"	1
"3223"	"Delta"	"Delta Task 2"	"576311"	"2019-01"	2
"3224"	"Delta"	"Delta Task 2"	"576513"	"2018-09"	22
"3225"	"Delta"	"Delta Task 2"	"576513"	"2018-10"	30
"3226"	"Delta"	"Delta Task 2"	"576513"	"2018-11"	45.5
"3227"	"Delta"	"Delta Task 2"	"576513"	"2018-12"	28
"3228"	"Delta"	"Delta Task 2"	"576513"	"2019-01"	20
"3229"	"Delta"	"Delta Task 2"	"577606"	"2018-10"	86
"3230"	"Delta"	"Delta Task 2"	"577606"	"2018-11"	80
"3231"	"Delta"	"Delta Task 2"	"577606"	"2019-01"	2
"3232"	"Delta"	"Delta Task 2"	"578947"	"2018-09"	76
"3233"	"Delta"	"Delta Task 2"	"578947"	"2018-10"	88
"3234"	"Delta"	"Delta Task 2"	"578947"	"2018-11"	76
"3235"	"Delta"	"Delta Task 2"	"578947"	"2018-12"	76
"3236"	"Delta"	"Delta Task 2"	"578947"	"2019-01"	22.25
"3237"	"Delta"	"Delta Task 2"	"579920"	"2018-09"	19
"3238"	"Delta"	"Delta Task 2"	"579920"	"2018-11"	24
"3239"	"Delta"	"Delta Task 2"	"579920"	"2018-12"	11
"3240"	"Delta"	"Delta Task 2"	"579920"	"2019-01"	4.5
"3241"	"Delta"	"Delta Task 2"	"581524"	"2018-09"	4
"3242"	"Delta"	"Delta Task 2"	"581658"	"2018-09"	34
"3243"	"Delta"	"Delta Task 2"	"582339"	"2018-09"	50.75
"3244"	"Delta"	"Delta Task 2"	"582339"	"2018-10"	52
"3245"	"Delta"	"Delta Task 2"	"582339"	"2018-11"	72
"3246"	"Delta"	"Delta Task 2"	"582339"	"2018-12"	70.25
"3247"	"Delta"	"Delta Task 2"	"582339"	"2019-01"	38.75
"3248"	"Delta"	"Delta Task 2"	"582770"	"2018-10"	119
"3249"	"Delta"	"Delta Task 2"	"582770"	"2018-11"	56.5
"3250"	"Delta"	"Delta Task 2"	"582770"	"2018-12"	28.5
"3251"	"Delta"	"Delta Task 2"	"582770"	"2019-01"	36
"3252"	"Delta"	"Delta Task 2"	"583665"	"2019-01"	4
"3253"	"Delta"	"Delta Task 2"	"584034"	"2018-09"	44
"3254"	"Delta"	"Delta Task 2"	"584034"	"2018-10"	88
"3255"	"Delta"	"Delta Task 2"	"584034"	"2018-11"	80
"3256"	"Delta"	"Delta Task 2"	"584034"	"2018-12"	69
"3257"	"Delta"	"Delta Task 2"	"584034"	"2019-01"	24.5
"3258"	"Delta"	"Delta Task 2"	"585283"	"2018-09"	21.5
"3259"	"Delta"	"Delta Task 2"	"585283"	"2018-10"	83
"3260"	"Delta"	"Delta Task 2"	"585283"	"2018-11"	75.5
"3261"	"Delta"	"Delta Task 2"	"585283"	"2018-12"	59.5
"3262"	"Delta"	"Delta Task 2"	"585283"	"2019-01"	57.5
"3263"	"Delta"	"Delta Task 2"	"585452"	"2018-09"	110
"3264"	"Delta"	"Delta Task 2"	"585452"	"2018-10"	78
"3265"	"Delta"	"Delta Task 2"	"585452"	"2018-11"	32
"3266"	"Delta"	"Delta Task 2"	"585672"	"2018-09"	4
"3267"	"Delta"	"Delta Task 2"	"585921"	"2018-09"	17
"3268"	"Delta"	"Delta Task 2"	"585921"	"2018-10"	57
"3269"	"Delta"	"Delta Task 2"	"585921"	"2018-11"	69
"3270"	"Delta"	"Delta Task 2"	"585921"	"2018-12"	40
"3271"	"Delta"	"Delta Task 2"	"585921"	"2019-01"	28
"3272"	"Delta"	"Delta Task 2"	"585923"	"2018-09"	12
"3273"	"Delta"	"Delta Task 2"	"585923"	"2018-10"	77.25
"3274"	"Delta"	"Delta Task 2"	"585923"	"2018-11"	76.75
"3275"	"Delta"	"Delta Task 2"	"585923"	"2018-12"	43
"3276"	"Delta"	"Delta Task 2"	"585923"	"2019-01"	9.75
"3277"	"Delta"	"Delta Task 2"	"586194"	"2018-09"	81
"3278"	"Delta"	"Delta Task 2"	"586194"	"2018-10"	35
"3279"	"Delta"	"Delta Task 2"	"586194"	"2018-11"	23
"3280"	"Delta"	"Delta Task 2"	"586194"	"2018-12"	32
"3281"	"Delta"	"Delta Task 2"	"586194"	"2019-01"	20
"3282"	"Delta"	"Delta Task 2"	"586791"	"2018-09"	53.75
"3283"	"Delta"	"Delta Task 2"	"586791"	"2018-10"	134.75
"3284"	"Delta"	"Delta Task 2"	"586791"	"2018-11"	80
"3285"	"Delta"	"Delta Task 2"	"586791"	"2018-12"	59.5
"3286"	"Delta"	"Delta Task 2"	"586791"	"2019-01"	32
"3287"	"Delta"	"Delta Task 2"	"587199"	"2018-08"	4
"3288"	"Delta"	"Delta Task 2"	"587199"	"2018-09"	9
"3289"	"Delta"	"Delta Task 2"	"587199"	"2018-10"	6.75
"3290"	"Delta"	"Delta Task 2"	"587199"	"2018-11"	16.5
"3291"	"Delta"	"Delta Task 2"	"587199"	"2018-12"	55.25
"3292"	"Delta"	"Delta Task 2"	"587199"	"2019-01"	5
"3293"	"Delta"	"Delta Task 2"	"587381"	"2018-10"	100
"3294"	"Delta"	"Delta Task 2"	"587381"	"2018-11"	134
"3295"	"Delta"	"Delta Task 2"	"587381"	"2018-12"	32
"3296"	"Delta"	"Delta Task 2"	"587502"	"2018-08"	5
"3297"	"Delta"	"Delta Task 2"	"587502"	"2018-09"	22.5
"3298"	"Delta"	"Delta Task 2"	"587502"	"2018-10"	44
"3299"	"Delta"	"Delta Task 2"	"587502"	"2018-11"	37.25
"3300"	"Delta"	"Delta Task 2"	"587502"	"2018-12"	17.5
"3301"	"Delta"	"Delta Task 2"	"587502"	"2019-01"	15.75
"3302"	"Delta"	"Delta Task 2"	"587561"	"2018-12"	80
"3303"	"Delta"	"Delta Task 2"	"587561"	"2019-01"	24
"3304"	"Delta"	"Delta Task 2"	"587985"	"2018-09"	3.5
"3305"	"Delta"	"Delta Task 2"	"587985"	"2018-10"	3
"3306"	"Delta"	"Delta Task 2"	"588475"	"2018-09"	88
"3307"	"Delta"	"Delta Task 2"	"588475"	"2018-10"	192
"3308"	"Delta"	"Delta Task 2"	"588475"	"2018-11"	160
"3309"	"Delta"	"Delta Task 2"	"588475"	"2018-12"	121
"3310"	"Delta"	"Delta Task 2"	"588475"	"2019-01"	80
"3311"	"Delta"	"Delta Task 2"	"588657"	"2019-01"	28
"3312"	"Delta"	"Delta Task 2"	"589087"	"2018-09"	118.75
"3313"	"Delta"	"Delta Task 2"	"589087"	"2018-10"	221.75
"3314"	"Delta"	"Delta Task 2"	"589087"	"2018-11"	143.5
"3315"	"Delta"	"Delta Task 2"	"589087"	"2018-12"	144
"3316"	"Delta"	"Delta Task 2"	"589087"	"2019-01"	80
"3317"	"Delta"	"Delta Task 2"	"589666"	"2018-09"	83
"3318"	"Delta"	"Delta Task 2"	"589666"	"2018-10"	144
"3319"	"Delta"	"Delta Task 2"	"589666"	"2018-11"	78.5
"3320"	"Delta"	"Delta Task 2"	"589666"	"2018-12"	82
"3321"	"Delta"	"Delta Task 2"	"589666"	"2019-01"	33
"3322"	"Delta"	"Delta Task 2"	"589670"	"2018-10"	52
"3323"	"Delta"	"Delta Task 2"	"589670"	"2018-11"	90
"3324"	"Delta"	"Delta Task 2"	"589670"	"2018-12"	136
"3325"	"Delta"	"Delta Task 2"	"589738"	"2018-11"	68.5
"3326"	"Delta"	"Delta Task 2"	"589738"	"2018-12"	79.5
"3327"	"Delta"	"Delta Task 2"	"589738"	"2019-01"	44
"3328"	"Delta"	"Delta Task 2"	"590000"	"2018-09"	76
"3329"	"Delta"	"Delta Task 2"	"590145"	"2018-09"	67
"3330"	"Delta"	"Delta Task 2"	"590145"	"2018-10"	78.5
"3331"	"Delta"	"Delta Task 2"	"590145"	"2018-11"	77.5
"3332"	"Delta"	"Delta Task 2"	"590145"	"2018-12"	78.5
"3333"	"Delta"	"Delta Task 2"	"590145"	"2019-01"	32
"3334"	"Delta"	"Delta Task 2"	"590146"	"2018-09"	60
"3335"	"Delta"	"Delta Task 2"	"590146"	"2018-10"	108
"3336"	"Delta"	"Delta Task 2"	"590146"	"2018-11"	61
"3337"	"Delta"	"Delta Task 2"	"590146"	"2018-12"	55
"3338"	"Delta"	"Delta Task 2"	"590146"	"2019-01"	35
"3339"	"Delta"	"Delta Task 2"	"590506"	"2018-09"	42.75
"3340"	"Delta"	"Delta Task 2"	"590506"	"2018-10"	124.5
"3341"	"Delta"	"Delta Task 2"	"590506"	"2018-11"	80
"3342"	"Delta"	"Delta Task 2"	"590506"	"2018-12"	48.25
"3343"	"Delta"	"Delta Task 2"	"590506"	"2019-01"	32.5
"3344"	"Delta"	"Delta Task 2"	"590804"	"2018-09"	72
"3345"	"Delta"	"Delta Task 2"	"590804"	"2018-10"	86
"3346"	"Delta"	"Delta Task 2"	"590804"	"2018-11"	64
"3347"	"Delta"	"Delta Task 2"	"590804"	"2018-12"	69
"3348"	"Delta"	"Delta Task 2"	"590804"	"2019-01"	29
"3349"	"Delta"	"Delta Task 2"	"591080"	"2018-09"	76
"3350"	"Delta"	"Delta Task 2"	"591080"	"2018-10"	180
"3351"	"Delta"	"Delta Task 2"	"591080"	"2018-11"	85
"3352"	"Delta"	"Delta Task 2"	"591080"	"2018-12"	68
"3353"	"Delta"	"Delta Task 2"	"591080"	"2019-01"	33
"3354"	"Delta"	"Delta Task 2"	"591842"	"2018-09"	152
"3355"	"Delta"	"Delta Task 2"	"591842"	"2018-10"	194
"3356"	"Delta"	"Delta Task 2"	"591842"	"2018-11"	141
"3357"	"Delta"	"Delta Task 2"	"591842"	"2018-12"	114.5
"3358"	"Delta"	"Delta Task 2"	"591842"	"2019-01"	67.5
"3359"	"Delta"	"Delta Task 2"	"592220"	"2018-09"	76
"3360"	"Delta"	"Delta Task 2"	"592220"	"2018-10"	88
"3361"	"Delta"	"Delta Task 2"	"592220"	"2018-11"	80
"3362"	"Delta"	"Delta Task 2"	"592220"	"2018-12"	64
"3363"	"Delta"	"Delta Task 2"	"592220"	"2019-01"	40
"3364"	"Delta"	"Delta Task 2"	"592270"	"2018-09"	72.5
"3365"	"Delta"	"Delta Task 2"	"592270"	"2018-10"	83.5
"3366"	"Delta"	"Delta Task 2"	"592270"	"2018-11"	115.75
"3367"	"Delta"	"Delta Task 2"	"592270"	"2018-12"	115
"3368"	"Delta"	"Delta Task 2"	"592270"	"2019-01"	66.5
"3369"	"Delta"	"Delta Task 2"	"592288"	"2018-09"	7
"3370"	"Delta"	"Delta Task 2"	"592288"	"2018-10"	3
"3371"	"Delta"	"Delta Task 2"	"592288"	"2018-11"	5
"3372"	"Delta"	"Delta Task 2"	"592288"	"2018-12"	0.5
"3373"	"Delta"	"Delta Task 2"	"592541"	"2018-09"	9.5
"3374"	"Delta"	"Delta Task 2"	"592541"	"2018-10"	94.5
"3375"	"Delta"	"Delta Task 2"	"592541"	"2018-11"	112.5
"3376"	"Delta"	"Delta Task 2"	"592541"	"2018-12"	92.5
"3377"	"Delta"	"Delta Task 2"	"592541"	"2019-01"	73.5
"3378"	"Delta"	"Delta Task 2"	"592838"	"2018-09"	54
"3379"	"Delta"	"Delta Task 2"	"592838"	"2018-10"	75
"3380"	"Delta"	"Delta Task 2"	"592838"	"2018-11"	80
"3381"	"Delta"	"Delta Task 2"	"592838"	"2018-12"	80
"3382"	"Delta"	"Delta Task 2"	"592838"	"2019-01"	72
"3383"	"Delta"	"Delta Task 2"	"592981"	"2018-08"	10
"3384"	"Delta"	"Delta Task 2"	"592981"	"2018-09"	133
"3385"	"Delta"	"Delta Task 2"	"592981"	"2018-10"	109
"3386"	"Delta"	"Delta Task 2"	"592981"	"2018-11"	76
"3387"	"Delta"	"Delta Task 2"	"592981"	"2018-12"	60
"3388"	"Delta"	"Delta Task 2"	"592981"	"2019-01"	4
"3389"	"Delta"	"Delta Task 2"	"595341"	"2018-09"	98
"3390"	"Delta"	"Delta Task 2"	"595341"	"2018-10"	242
"3391"	"Delta"	"Delta Task 2"	"595341"	"2018-11"	160
"3392"	"Delta"	"Delta Task 2"	"595341"	"2018-12"	152
"3393"	"Delta"	"Delta Task 2"	"595341"	"2019-01"	76
"3394"	"Delta"	"Delta Task 2"	"595674"	"2018-11"	24
"3395"	"Delta"	"Delta Task 2"	"595674"	"2018-12"	28
"3396"	"Delta"	"Delta Task 2"	"595823"	"2018-09"	3
"3397"	"Delta"	"Delta Task 2"	"595823"	"2018-10"	102
"3398"	"Delta"	"Delta Task 2"	"595823"	"2018-11"	121
"3399"	"Delta"	"Delta Task 2"	"595823"	"2018-12"	68
"3400"	"Delta"	"Delta Task 2"	"595823"	"2019-01"	14
"3401"	"Delta"	"Delta Task 2"	"596527"	"2018-09"	40
"3402"	"Delta"	"Delta Task 2"	"596527"	"2018-10"	64
"3403"	"Delta"	"Delta Task 2"	"598598"	"2018-10"	80
"3404"	"Delta"	"Delta Task 2"	"598598"	"2018-11"	140
"3405"	"Delta"	"Delta Task 2"	"598598"	"2018-12"	127
"3406"	"Delta"	"Delta Task 2"	"598598"	"2019-01"	60
"3407"	"Delta"	"Delta Task 2"	"599600"	"2018-10"	56
"3408"	"Delta"	"Delta Task 2"	"599600"	"2018-11"	140
"3409"	"Delta"	"Delta Task 2"	"599600"	"2018-12"	147
"3410"	"Delta"	"Delta Task 2"	"599600"	"2019-01"	78.75
"3411"	"Delta"	"Delta Task 2"	"599683"	"2018-09"	0.5
"3412"	"Delta"	"Delta Task 2"	"599683"	"2018-10"	38
"3413"	"Delta"	"Delta Task 2"	"599683"	"2018-11"	39
"3414"	"Delta"	"Delta Task 2"	"599683"	"2018-12"	29
"3415"	"Delta"	"Delta Task 2"	"599683"	"2019-01"	25
"3416"	"Delta"	"Delta Task 2"	"599856"	"2018-11"	32
"3417"	"Delta"	"Delta Task 2"	"599856"	"2018-12"	48
"3418"	"Delta"	"Delta Task 2"	"599856"	"2019-01"	8
"3419"	"Delta"	"Delta Task 2"	"599961"	"2018-09"	35.75
"3420"	"Delta"	"Delta Task 2"	"599961"	"2018-10"	49
"3421"	"Delta"	"Delta Task 2"	"599961"	"2018-11"	41
"3422"	"Delta"	"Delta Task 2"	"599961"	"2018-12"	172.75
"3423"	"Delta"	"Delta Task 2"	"599961"	"2019-01"	30
"3424"	"Delta"	"Delta Task 2"	"599967"	"2018-09"	3
"3425"	"Delta"	"Delta Task 2"	"599967"	"2018-10"	52.5
"3426"	"Delta"	"Delta Task 2"	"599967"	"2018-11"	45
"3427"	"Delta"	"Delta Task 2"	"599967"	"2018-12"	29
"3428"	"Delta"	"Delta Task 2"	"599967"	"2019-01"	6
"3429"	"Delta"	"Delta Task 2"	"600091"	"2018-09"	3.5
"3430"	"Delta"	"Delta Task 2"	"600091"	"2018-10"	136
"3431"	"Delta"	"Delta Task 2"	"600091"	"2018-11"	83
"3432"	"Delta"	"Delta Task 2"	"600091"	"2018-12"	119.5
"3433"	"Delta"	"Delta Task 2"	"600094"	"2018-09"	64.25
"3434"	"Delta"	"Delta Task 2"	"600094"	"2018-10"	240.25
"3435"	"Delta"	"Delta Task 2"	"600094"	"2018-11"	43
"3436"	"Delta"	"Delta Task 2"	"600115"	"2018-09"	40
"3437"	"Delta"	"Delta Task 2"	"600115"	"2018-11"	152
"3438"	"Delta"	"Delta Task 2"	"600115"	"2018-12"	80
"3439"	"Delta"	"Delta Task 2"	"600115"	"2019-01"	18
"3440"	"Delta"	"Delta Task 2"	"600219"	"2018-09"	2
"3441"	"Delta"	"Delta Task 2"	"600219"	"2018-10"	87.5
"3442"	"Delta"	"Delta Task 2"	"600219"	"2018-11"	100
"3443"	"Delta"	"Delta Task 2"	"600219"	"2018-12"	36
"3444"	"Delta"	"Delta Task 2"	"600219"	"2019-01"	40.25
"3445"	"Delta"	"Delta Task 2"	"600363"	"2018-09"	52
"3446"	"Delta"	"Delta Task 2"	"600363"	"2018-10"	142
"3447"	"Delta"	"Delta Task 2"	"600363"	"2018-11"	144
"3448"	"Delta"	"Delta Task 2"	"600363"	"2018-12"	31.25
