"lineID"	"empID"	"hours"	"taskOrder"	"task"	"month"
"204"	"B.Y1.RFS001.Task.3.LB.DEF.B.43757"	"565937"	"5"	"Bravo"	"Y1.RFS001"	"2019-10"
"205"	"B.Y1.RFS001.Task.3.LB.DEF.B.43757"	"594822"	"5"	"Bravo"	"Y1.RFS001"	"2019-10"
"206"	"B.Y1.RFS001.Task.3.LB.DEF.B.43757"	"589679"	"5"	"Bravo"	"Y1.RFS001"	"2019-10"
"207"	"B.Y1.RFS001.Task.3.LB.DEF.B.43757"	"595900"	"5"	"Bravo"	"Y1.RFS001"	"2019-10"
"208"	"B.Y1.RFS001.Task.3.LB.DEF.B.43757"	"596696"	"18"	"Bravo"	"Y1.RFS001"	"2019-10"
"209"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"524759"	"16"	"Bravo"	"Y1.RFS001"	"2019-11"
"210"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"595312"	"36"	"Bravo"	"Y1.RFS001"	"2019-11"
"211"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"599940"	"16"	"Bravo"	"Y1.RFS001"	"2019-11"
"212"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"560435"	"76"	"Bravo"	"Y1.RFS001"	"2019-11"
"213"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"582013"	"32"	"Bravo"	"Y1.RFS001"	"2019-11"
"214"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"581524"	"16"	"Bravo"	"Y1.RFS001"	"2019-11"
"215"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"600099"	"6"	"Bravo"	"Y1.RFS001"	"2019-11"
"216"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"547825"	"76"	"Bravo"	"Y1.RFS001"	"2019-11"
"217"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"580919"	"38"	"Bravo"	"Y1.RFS001"	"2019-11"
"218"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"544094"	"152"	"Bravo"	"Y1.RFS001"	"2019-11"
"219"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"581165"	"5"	"Bravo"	"Y1.RFS001"	"2019-11"
"220"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"585044"	"40"	"Bravo"	"Y1.RFS001"	"2019-11"
"221"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"577606"	"36"	"Bravo"	"Y1.RFS001"	"2019-11"
"222"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"582041"	"10"	"Bravo"	"Y1.RFS001"	"2019-11"
"223"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"587199"	"32"	"Bravo"	"Y1.RFS001"	"2019-11"
"224"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"592981"	"32"	"Bravo"	"Y1.RFS001"	"2019-11"
"225"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"586349"	"80"	"Bravo"	"Y1.RFS001"	"2019-11"
"226"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"587515"	"80"	"Bravo"	"Y1.RFS001"	"2019-11"
"227"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"582850"	"80"	"Bravo"	"Y1.RFS001"	"2019-11"
"228"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"574806"	"36"	"Bravo"	"Y1.RFS001"	"2019-11"
"229"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"578765"	"80"	"Bravo"	"Y1.RFS001"	"2019-11"
"230"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"554288"	"16"	"Bravo"	"Y1.RFS001"	"2019-11"
"231"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"589525"	"5"	"Bravo"	"Y1.RFS001"	"2019-11"
"232"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"539227"	"10"	"Bravo"	"Y1.RFS001"	"2019-11"
"233"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"565937"	"5"	"Bravo"	"Y1.RFS001"	"2019-11"
"234"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"594822"	"5"	"Bravo"	"Y1.RFS001"	"2019-11"
"235"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"589679"	"5"	"Bravo"	"Y1.RFS001"	"2019-11"
"236"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"595900"	"5"	"Bravo"	"Y1.RFS001"	"2019-11"
"237"	"B.Y1.RFS001.Task.3.LB.DEF.B.43788"	"596696"	"16"	"Bravo"	"Y1.RFS001"	"2019-11"
"238"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"524759"	"8"	"Bravo"	"Y1.RFS001"	"2019-12"
"239"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"595312"	"18"	"Bravo"	"Y1.RFS001"	"2019-12"
"240"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"599940"	"17"	"Bravo"	"Y1.RFS001"	"2019-12"
"241"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"560435"	"84"	"Bravo"	"Y1.RFS001"	"2019-12"
"242"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"582013"	"16"	"Bravo"	"Y1.RFS001"	"2019-12"
"243"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"581524"	"17"	"Bravo"	"Y1.RFS001"	"2019-12"
"244"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"600099"	"7"	"Bravo"	"Y1.RFS001"	"2019-12"
"245"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"547825"	"84"	"Bravo"	"Y1.RFS001"	"2019-12"
"246"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"580919"	"42"	"Bravo"	"Y1.RFS001"	"2019-12"
"247"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"544094"	"168"	"Bravo"	"Y1.RFS001"	"2019-12"
"248"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"581165"	"5"	"Bravo"	"Y1.RFS001"	"2019-12"
"249"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"577606"	"18"	"Bravo"	"Y1.RFS001"	"2019-12"
"250"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"582041"	"10"	"Bravo"	"Y1.RFS001"	"2019-12"
"251"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"587199"	"16"	"Bravo"	"Y1.RFS001"	"2019-12"
"252"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"592981"	"16"	"Bravo"	"Y1.RFS001"	"2019-12"
"253"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"574806"	"18"	"Bravo"	"Y1.RFS001"	"2019-12"
"254"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"554288"	"17"	"Bravo"	"Y1.RFS001"	"2019-12"
"255"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"589525"	"5"	"Bravo"	"Y1.RFS001"	"2019-12"
"256"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"539227"	"10"	"Bravo"	"Y1.RFS001"	"2019-12"
"257"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"565937"	"5"	"Bravo"	"Y1.RFS001"	"2019-12"
"258"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"594822"	"5"	"Bravo"	"Y1.RFS001"	"2019-12"
"259"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"589679"	"5"	"Bravo"	"Y1.RFS001"	"2019-12"
"260"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"595900"	"5"	"Bravo"	"Y1.RFS001"	"2019-12"
"261"	"B.Y1.RFS001.Task.3.LB.DEF.B.43818"	"596696"	"17"	"Bravo"	"Y1.RFS001"	"2019-12"
"262"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"524759"	"40"	"Bravo"	"Y1.RFS004"	"2019-02"
"263"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"595312"	"36"	"Bravo"	"Y1.RFS004"	"2019-02"
"264"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"599940"	"40"	"Bravo"	"Y1.RFS004"	"2019-02"
"265"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"602114"	"72"	"Bravo"	"Y1.RFS004"	"2019-02"
"266"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"599323"	"76"	"Bravo"	"Y1.RFS004"	"2019-02"
"267"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"582013"	"32"	"Bravo"	"Y1.RFS004"	"2019-02"
"268"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"581145"	"114"	"Bravo"	"Y1.RFS004"	"2019-02"
"269"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"600115"	"76"	"Bravo"	"Y1.RFS004"	"2019-02"
"270"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"581524"	"20"	"Bravo"	"Y1.RFS004"	"2019-02"
"271"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"601939"	"2"	"Bravo"	"Y1.RFS004"	"2019-02"
"272"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"593644"	"114"	"Bravo"	"Y1.RFS004"	"2019-02"
"273"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"523042"	"152"	"Bravo"	"Y1.RFS004"	"2019-02"
"274"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"547717"	"38"	"Bravo"	"Y1.RFS004"	"2019-02"
"275"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"26252"	"3"	"Bravo"	"Y1.RFS004"	"2019-02"
"276"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"587290"	"2"	"Bravo"	"Y1.RFS004"	"2019-02"
"277"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"553334"	"24"	"Bravo"	"Y1.RFS004"	"2019-02"
"278"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"585044"	"10"	"Bravo"	"Y1.RFS004"	"2019-02"
"279"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"528649"	"38"	"Bravo"	"Y1.RFS004"	"2019-02"
"280"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"582770"	"16"	"Bravo"	"Y1.RFS004"	"2019-02"
"281"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"577606"	"36"	"Bravo"	"Y1.RFS004"	"2019-02"
"282"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"587199"	"32"	"Bravo"	"Y1.RFS004"	"2019-02"
"283"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"592981"	"32"	"Bravo"	"Y1.RFS004"	"2019-02"
"284"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"586349"	"16"	"Bravo"	"Y1.RFS004"	"2019-02"
"285"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"544848"	"20"	"Bravo"	"Y1.RFS004"	"2019-02"
"286"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"591548"	"2"	"Bravo"	"Y1.RFS004"	"2019-02"
"287"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"585672"	"10"	"Bravo"	"Y1.RFS004"	"2019-02"
"288"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"587515"	"16"	"Bravo"	"Y1.RFS004"	"2019-02"
"289"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"582850"	"10"	"Bravo"	"Y1.RFS004"	"2019-02"
"290"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"574806"	"36"	"Bravo"	"Y1.RFS004"	"2019-02"
"291"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"578765"	"16"	"Bravo"	"Y1.RFS004"	"2019-02"
"292"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"554288"	"20"	"Bravo"	"Y1.RFS004"	"2019-02"
"293"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"589525"	"5"	"Bravo"	"Y1.RFS004"	"2019-02"
"294"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"527081"	"5"	"Bravo"	"Y1.RFS004"	"2019-02"
"295"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"565937"	"5"	"Bravo"	"Y1.RFS004"	"2019-02"
"296"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"594822"	"16"	"Bravo"	"Y1.RFS004"	"2019-02"
"297"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"589679"	"5"	"Bravo"	"Y1.RFS004"	"2019-02"
"298"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"595900"	"5"	"Bravo"	"Y1.RFS004"	"2019-02"
"299"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"600868"	"16"	"Bravo"	"Y1.RFS004"	"2019-02"
"300"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"596696"	"20"	"Bravo"	"Y1.RFS004"	"2019-02"
"301"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"600091"	"72"	"Bravo"	"Y1.RFS004"	"2019-02"
"302"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"540321"	"114"	"Bravo"	"Y1.RFS004"	"2019-02"
"303"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"575139"	"12"	"Bravo"	"Y1.RFS004"	"2019-02"
"304"	"B.Y1.RFS004.Task.3.LB.DEF.B.43515"	"589670"	"72"	"Bravo"	"Y1.RFS004"	"2019-02"
"305"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"HIRE-2"	"168"	"Bravo"	"Y1.RFS004"	"2019-03"
"306"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"524759"	"40"	"Bravo"	"Y1.RFS004"	"2019-03"
"307"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"595312"	"40"	"Bravo"	"Y1.RFS004"	"2019-03"
"308"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"599940"	"40"	"Bravo"	"Y1.RFS004"	"2019-03"
"309"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"602114"	"84"	"Bravo"	"Y1.RFS004"	"2019-03"
"310"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"599323"	"84"	"Bravo"	"Y1.RFS004"	"2019-03"
"311"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"582013"	"84"	"Bravo"	"Y1.RFS004"	"2019-03"
"312"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"581145"	"126"	"Bravo"	"Y1.RFS004"	"2019-03"
"313"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"600115"	"84"	"Bravo"	"Y1.RFS004"	"2019-03"
"314"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"581524"	"20"	"Bravo"	"Y1.RFS004"	"2019-03"
"315"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"601939"	"2"	"Bravo"	"Y1.RFS004"	"2019-03"
"316"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"593644"	"84"	"Bravo"	"Y1.RFS004"	"2019-03"
"317"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"523042"	"168"	"Bravo"	"Y1.RFS004"	"2019-03"
"318"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"547717"	"42"	"Bravo"	"Y1.RFS004"	"2019-03"
"319"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"26252"	"3"	"Bravo"	"Y1.RFS004"	"2019-03"
"320"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"587290"	"2"	"Bravo"	"Y1.RFS004"	"2019-03"
"321"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"585044"	"10"	"Bravo"	"Y1.RFS004"	"2019-03"
"322"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"528649"	"42"	"Bravo"	"Y1.RFS004"	"2019-03"
"323"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"577606"	"42"	"Bravo"	"Y1.RFS004"	"2019-03"
"324"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"587199"	"42"	"Bravo"	"Y1.RFS004"	"2019-03"
"325"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"592981"	"42"	"Bravo"	"Y1.RFS004"	"2019-03"
"326"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"586349"	"16"	"Bravo"	"Y1.RFS004"	"2019-03"
"327"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"544848"	"20"	"Bravo"	"Y1.RFS004"	"2019-03"
"328"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"591548"	"2"	"Bravo"	"Y1.RFS004"	"2019-03"
"329"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"585672"	"10"	"Bravo"	"Y1.RFS004"	"2019-03"
"330"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"587515"	"16"	"Bravo"	"Y1.RFS004"	"2019-03"
"331"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"582850"	"10"	"Bravo"	"Y1.RFS004"	"2019-03"
"332"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"574806"	"42"	"Bravo"	"Y1.RFS004"	"2019-03"
"333"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"578765"	"16"	"Bravo"	"Y1.RFS004"	"2019-03"
"334"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"554288"	"20"	"Bravo"	"Y1.RFS004"	"2019-03"
"335"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"589525"	"4"	"Bravo"	"Y1.RFS004"	"2019-03"
"336"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"527081"	"5"	"Bravo"	"Y1.RFS004"	"2019-03"
"337"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"565937"	"5"	"Bravo"	"Y1.RFS004"	"2019-03"
"338"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"594822"	"16"	"Bravo"	"Y1.RFS004"	"2019-03"
"339"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"589679"	"4"	"Bravo"	"Y1.RFS004"	"2019-03"
"340"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"595900"	"4"	"Bravo"	"Y1.RFS004"	"2019-03"
"341"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"600868"	"16"	"Bravo"	"Y1.RFS004"	"2019-03"
"342"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"596696"	"20"	"Bravo"	"Y1.RFS004"	"2019-03"
"343"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"600091"	"40"	"Bravo"	"Y1.RFS004"	"2019-03"
"344"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"540321"	"126"	"Bravo"	"Y1.RFS004"	"2019-03"
"345"	"B.Y1.RFS004.Task.3.LB.DEF.B.43543"	"589670"	"40"	"Bravo"	"Y1.RFS004"	"2019-03"
"346"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"HIRE-2"	"176"	"Bravo"	"Y1.RFS004"	"2019-04"
"347"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"524759"	"44"	"Bravo"	"Y1.RFS004"	"2019-04"
"348"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"595312"	"20"	"Bravo"	"Y1.RFS004"	"2019-04"
"349"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"599940"	"40"	"Bravo"	"Y1.RFS004"	"2019-04"
"350"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"602114"	"88"	"Bravo"	"Y1.RFS004"	"2019-04"
"351"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"599323"	"88"	"Bravo"	"Y1.RFS004"	"2019-04"
"352"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"582013"	"88"	"Bravo"	"Y1.RFS004"	"2019-04"
"353"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"581145"	"132"	"Bravo"	"Y1.RFS004"	"2019-04"
"354"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"600115"	"88"	"Bravo"	"Y1.RFS004"	"2019-04"
"355"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"581524"	"20"	"Bravo"	"Y1.RFS004"	"2019-04"
"356"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"601939"	"1"	"Bravo"	"Y1.RFS004"	"2019-04"
"357"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"593644"	"44"	"Bravo"	"Y1.RFS004"	"2019-04"
"358"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"523042"	"176"	"Bravo"	"Y1.RFS004"	"2019-04"
"359"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"26252"	"3"	"Bravo"	"Y1.RFS004"	"2019-04"
"360"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"587290"	"1"	"Bravo"	"Y1.RFS004"	"2019-04"
"361"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"585044"	"10"	"Bravo"	"Y1.RFS004"	"2019-04"
"362"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"528649"	"44"	"Bravo"	"Y1.RFS004"	"2019-04"
"363"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"577606"	"44"	"Bravo"	"Y1.RFS004"	"2019-04"
"364"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"587199"	"44"	"Bravo"	"Y1.RFS004"	"2019-04"
"365"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"592981"	"44"	"Bravo"	"Y1.RFS004"	"2019-04"
"366"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"586349"	"16"	"Bravo"	"Y1.RFS004"	"2019-04"
"367"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"544848"	"20"	"Bravo"	"Y1.RFS004"	"2019-04"
"368"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"591548"	"1"	"Bravo"	"Y1.RFS004"	"2019-04"
"369"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"587515"	"16"	"Bravo"	"Y1.RFS004"	"2019-04"
"370"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"582850"	"10"	"Bravo"	"Y1.RFS004"	"2019-04"
"371"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"574806"	"44"	"Bravo"	"Y1.RFS004"	"2019-04"
"372"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"578765"	"16"	"Bravo"	"Y1.RFS004"	"2019-04"
"373"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"554288"	"20"	"Bravo"	"Y1.RFS004"	"2019-04"
"374"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"589525"	"4"	"Bravo"	"Y1.RFS004"	"2019-04"
"375"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"527081"	"5"	"Bravo"	"Y1.RFS004"	"2019-04"
"376"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"565937"	"5"	"Bravo"	"Y1.RFS004"	"2019-04"
"377"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"594822"	"16"	"Bravo"	"Y1.RFS004"	"2019-04"
"378"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"589679"	"4"	"Bravo"	"Y1.RFS004"	"2019-04"
"379"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"595900"	"4"	"Bravo"	"Y1.RFS004"	"2019-04"
"380"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"600868"	"16"	"Bravo"	"Y1.RFS004"	"2019-04"
"381"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"596696"	"20"	"Bravo"	"Y1.RFS004"	"2019-04"
"382"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"600091"	"20"	"Bravo"	"Y1.RFS004"	"2019-04"
"383"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"540321"	"132"	"Bravo"	"Y1.RFS004"	"2019-04"
"384"	"B.Y1.RFS004.Task.3.LB.DEF.B.43574"	"589670"	"20"	"Bravo"	"Y1.RFS004"	"2019-04"
"385"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"HIRE-2"	"176"	"Bravo"	"Y1.RFS004"	"2019-05"
"386"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"524759"	"44"	"Bravo"	"Y1.RFS004"	"2019-05"
"387"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"599940"	"40"	"Bravo"	"Y1.RFS004"	"2019-05"
"388"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"602114"	"88"	"Bravo"	"Y1.RFS004"	"2019-05"
"389"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"599323"	"88"	"Bravo"	"Y1.RFS004"	"2019-05"
"390"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"582013"	"88"	"Bravo"	"Y1.RFS004"	"2019-05"
"391"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"581145"	"132"	"Bravo"	"Y1.RFS004"	"2019-05"
"392"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"600115"	"88"	"Bravo"	"Y1.RFS004"	"2019-05"
"393"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"581524"	"20"	"Bravo"	"Y1.RFS004"	"2019-05"
"394"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"593644"	"8"	"Bravo"	"Y1.RFS004"	"2019-05"
"395"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"523042"	"176"	"Bravo"	"Y1.RFS004"	"2019-05"
"396"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"26252"	"3"	"Bravo"	"Y1.RFS004"	"2019-05"
"397"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"585044"	"10"	"Bravo"	"Y1.RFS004"	"2019-05"
"398"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"528649"	"44"	"Bravo"	"Y1.RFS004"	"2019-05"
"399"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"577606"	"44"	"Bravo"	"Y1.RFS004"	"2019-05"
"400"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"587199"	"44"	"Bravo"	"Y1.RFS004"	"2019-05"
"401"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"592981"	"44"	"Bravo"	"Y1.RFS004"	"2019-05"
"402"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"586349"	"16"	"Bravo"	"Y1.RFS004"	"2019-05"
"403"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"544848"	"20"	"Bravo"	"Y1.RFS004"	"2019-05"
"404"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"587515"	"16"	"Bravo"	"Y1.RFS004"	"2019-05"
"405"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"582850"	"10"	"Bravo"	"Y1.RFS004"	"2019-05"
"406"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"574806"	"44"	"Bravo"	"Y1.RFS004"	"2019-05"
"407"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"578765"	"16"	"Bravo"	"Y1.RFS004"	"2019-05"
"408"	"B.Y1.RFS004.Task.3.LB.DEF.B.43604"	"554288"	"20"	"Bravo"	"Y1.RFS004"	"2019-05"
