Task Order	JobNo	Emp No.	Trans Date	Hours
Bravo	00011007100	594822	11/15/2018	9
Bravo	00011007100	594822	11/15/2018	8
Bravo	00011007100	594822	11/15/2018	6
Bravo	00011007100	594822	10/31/2018	7.5
Bravo	00011007100	594822	10/31/2018	6.5
Bravo	00011007100	594822	10/15/2018	0.5
Bravo	00011007100	594822	10/31/2018	2.5
Bravo	00011007100	595900	11/30/2018	7
Bravo	00011007100	595900	12/15/2018	3
Bravo	00011007100	595900	12/15/2018	4
Bravo	00011007100	595900	12/31/2018	2
Bravo	00011007100	595900	12/31/2018	3
Bravo	00011007100	595900	11/30/2018	1
Bravo	00011007100	595900	11/15/2018	9
Bravo	00011007100	595900	11/15/2018	4
Bravo	00011007100	595900	10/31/2018	11
Bravo	00011007100	595900	10/31/2018	9
Bravo	00011007100	595900	10/15/2018	2
Bravo	00011007100	595900	1/15/2019	2
Bravo	00011007100	545412	9/30/2018	1.5
Bravo	00011007100	545412	9/30/2018	0.5
Bravo	00012000000	569486	3/31/2018	14.25
Bravo	00012000000	569486	3/15/2018	35
Bravo	00012000000	569486	3/15/2018	46.25
Bravo	00012000000	569486	3/31/2018	0.5
Bravo	00012000000	592985	3/31/2018	80.25
Bravo	00012000000	592985	3/31/2018	7.75
Bravo	00012000000	592985	3/15/2018	42.25
Bravo	00012000000	592985	3/15/2018	26.25
Bravo	00012000000	535638	2/28/2018	24
Bravo	00012000000	535638	3/15/2018	69.5
Bravo	00012000000	535638	3/31/2018	34.5
Bravo	00012000000	537572	2/15/2018	12
Bravo	00012000000	537572	2/28/2018	64
Bravo	00012000000	590777	3/31/2018	44
Bravo	00012000000	590777	3/15/2018	88
Bravo	00012000000	590777	2/15/2018	80
Bravo	00012000000	590777	2/28/2018	64
Bravo	00012000000	592541	3/15/2018	16
Bravo	00012000000	592541	3/15/2018	14
Bravo	00012000000	592541	3/15/2018	8
Bravo	00012000000	592541	3/15/2018	6
Bravo	00012000000	592981	2/15/2018	18
Bravo	00012000000	592981	2/28/2018	5
Bravo	00012000000	592981	2/28/2018	7
Bravo	00012000000	592981	2/28/2018	14
Bravo	00012000000	592981	3/15/2018	17
Bravo	00012000000	592981	3/15/2018	19
Bravo	00012000000	592981	2/15/2018	12
Bravo	00012000000	592981	2/15/2018	14
Bravo	00012000000	592981	3/15/2018	8
Bravo	00012000000	593872	3/31/2018	35
Bravo	00012000000	593872	3/31/2018	5
Bravo	00012000000	593872	3/15/2018	62.5
Bravo	00012000000	593872	3/15/2018	14
Bravo	00012000000	593872	3/31/2018	46
Bravo	00012000000	572059	3/31/2018	16
Bravo	00012000000	572059	2/28/2018	8
Bravo	00012000000	572059	3/31/2018	72
Bravo	00012000000	572059	3/15/2018	27.5
Bravo	00012000000	572059	3/15/2018	40.5
Bravo	00012000000	600091	9/30/2018	70.75
Bravo	00012000000	600091	9/15/2018	2.25
Bravo	00012000000	600091	9/15/2018	23.5
Bravo	00012000000	600091	9/30/2018	8.5
Bravo	00012000000	544818	2/15/2018	30
Bravo	00012000000	544818	2/28/2018	40.75
Bravo	00012000000	553334	2/28/2018	36.5
Bravo	00012000000	553334	3/15/2018	51.5
Bravo	00012000000	553334	3/31/2018	71.25
Bravo	00012000000	553334	2/15/2018	9.5
Bravo	00012000000	574738	2/15/2018	32
Bravo	00012000000	574738	3/15/2018	80
Bravo	00012000000	574738	3/31/2018	64
Bravo	00012000000	574738	2/28/2018	64
Bravo	00012000000	594348	2/15/2018	49
Bravo	00012000000	594348	2/28/2018	56
Bravo	00012000000	594348	3/15/2018	72
Bravo	00012000000	594348	3/31/2018	64
Bravo	00012000000	594348	6/15/2018	36
Bravo	00012000000	594348	7/15/2018	-36
Bravo	00012000000	503116	3/15/2018	7
Bravo	00012000000	503116	3/31/2018	3
Bravo	00012000000	503116	2/28/2018	7
Bravo	00012000000	584034	1/31/2018	27
Bravo	00012000000	584034	2/15/2018	2.5
Bravo	00012000000	584034	3/15/2018	60.5
Bravo	00012000000	584034	3/31/2018	10
Bravo	00012000000	584034	1/31/2018	8.5
Bravo	00012000000	584034	2/15/2018	35.5
Bravo	00012000000	584034	3/15/2018	17.5
Bravo	00012000000	540708	1/31/2018	46.5
Bravo	00012000000	544848	1/31/2018	40
Bravo	00012000000	544848	2/28/2018	62
Bravo	00012000000	544848	2/15/2018	31
Bravo	00012000000	560257	3/15/2018	43.5
Bravo	00012000000	560257	2/28/2018	64
Bravo	00012000000	560257	2/15/2018	50
Bravo	00012000000	560257	1/31/2018	76
Bravo	00012000000	560257	3/31/2018	48
Bravo	00012000000	592838	3/15/2018	88
Bravo	00012000000	592838	2/28/2018	8
Bravo	00012000000	592838	2/15/2018	24
Bravo	00012000000	592838	1/31/2018	79
Bravo	00012000000	592838	1/15/2018	5
Bravo	00012000000	592838	3/31/2018	52
Bravo	00012000000	585923	3/15/2018	31
Bravo	00012000000	585923	1/31/2018	2
Bravo	00012000000	585923	3/31/2018	39
Bravo	00012000000	546073	2/15/2018	38
Bravo	00012000000	546073	3/15/2018	8
Bravo	00012000000	546073	3/31/2018	48
Bravo	00012000000	546073	1/31/2018	34
Bravo	00012000000	590506	3/15/2018	34
Bravo	00012000000	590506	3/31/2018	14.75
Bravo	00012000000	500296	1/15/2018	2
Bravo	00012000000	500296	1/15/2018	3.75
Bravo	00012000000	500296	1/15/2018	4.25
Bravo	00012000000	500296	1/31/2018	7
Bravo	00012000000	500296	1/31/2018	10
Bravo	00012000000	500296	2/28/2018	3.5
Bravo	00012000000	500296	2/28/2018	0.5
Bravo	00012000000	500296	2/15/2018	12.25
Bravo	00012000000	500296	2/15/2018	1
Bravo	00012000000	500296	3/15/2018	9.75
Bravo	00012000000	511852	3/31/2018	6
Bravo	00012000000	511852	3/15/2018	38
Bravo	00012000000	511852	2/28/2018	6
Bravo	00012000000	511852	1/31/2018	7
Bravo	00012000000	511852	2/15/2018	32
Bravo	00012000000	523279	3/15/2018	28.5
Bravo	00012000000	523279	3/31/2018	2
Bravo	00012000000	523279	1/31/2018	7.5
Bravo	00012000000	523279	1/15/2018	16.5
Bravo	00012000000	523279	1/15/2018	8
Bravo	00012000000	523279	3/15/2018	1.5
Bravo	00012000000	523279	2/28/2018	8
Bravo	00012000000	523279	2/28/2018	2.5
Bravo	00012000000	523279	1/31/2018	42.5
Bravo	00012000000	527970	2/15/2018	33.5
Bravo	00012000000	527970	2/28/2018	24.5
Bravo	00012000000	527970	3/15/2018	31
Bravo	00012000000	527970	3/31/2018	26.25
Bravo	00012000000	527970	1/31/2018	39
Bravo	00012000000	527970	1/15/2018	25
Bravo	00012000000	579382	1/15/2018	23
Bravo	00012000000	579382	1/31/2018	38
Bravo	00012000000	579382	2/15/2018	28.5
Bravo	00012000000	579382	2/28/2018	15
Bravo	00012000000	579382	3/15/2018	1
Bravo	00012000000	578947	1/31/2018	17
Bravo	00012000000	578947	2/28/2018	20.25
Bravo	00012000000	578947	3/15/2018	43.25
Bravo	00012000000	578947	3/31/2018	44.75
Bravo	00012000000	578947	2/15/2018	17.75
Bravo	00012000000	547717	3/31/2018	43
Bravo	00012000000	547717	3/15/2018	36
Bravo	00012000000	547717	2/28/2018	38
Bravo	00012000000	587811	2/28/2018	40
Bravo	00012000000	587811	2/15/2018	16
Bravo	00012000000	587811	1/31/2018	4
Bravo	00012000000	590145	3/31/2018	31
Bravo	00012000000	590145	3/31/2018	12
Bravo	00012000000	590145	3/15/2018	38.5
Bravo	00012000000	590145	3/15/2018	2
Bravo	00012000000	590145	2/28/2018	9
Bravo	00012000000	590145	2/28/2018	5
Bravo	00012000000	590145	2/15/2018	2.5
Bravo	00012000000	590145	2/15/2018	13.5
Bravo	00012000000	587199	3/15/2018	2
Bravo	00012000000	587199	3/15/2018	15.5
Bravo	00012000000	587199	3/31/2018	56.75
Bravo	00012000000	587199	3/31/2018	21.75
Bravo	00012000000	587199	3/15/2018	33
Bravo	00012000000	587515	3/31/2018	12
Bravo	00012000000	587515	3/31/2018	42.5
Bravo	00012000000	587515	2/28/2018	8
Bravo	00012000000	587515	2/28/2018	25
Bravo	00012000000	587515	3/15/2018	31
Bravo	00012000000	587515	3/15/2018	35.5
Bravo	00012000000	591080	3/31/2018	87
Bravo	00012000000	571336	3/31/2018	-1
Bravo	00012000000	571336	3/15/2018	24.75
Bravo	00012000000	571336	3/15/2018	19.25
Bravo	00012000000	571336	3/31/2018	17.75
Bravo	00012000000	571336	3/31/2018	26.25
Bravo	00012000000	577754	2/15/2018	3
Bravo	00012000000	577754	1/31/2018	3
Bravo	00012000000	582339	3/15/2018	13.75
Bravo	00012000000	582339	3/31/2018	16.75
Bravo	00012000000	582339	3/31/2018	2
Bravo	00012000000	582339	3/15/2018	8.75
Bravo	00012000000	587375	3/15/2018	28
Bravo	00012000000	587375	3/15/2018	54
Bravo	00012000000	587375	3/31/2018	6
Bravo	00012000000	587381	3/31/2018	33
Bravo	00012000000	587381	3/15/2018	50
Bravo	00012000000	589666	3/15/2018	15
Bravo	00012000000	589666	3/31/2018	14
Bravo	00012000000	579920	2/15/2018	13
Bravo	00012000000	579920	2/28/2018	18
Bravo	00012000000	579920	1/15/2018	1.5
Bravo	00012000000	579920	1/31/2018	44
Bravo	00012000000	579920	3/31/2018	33
Bravo	00012000000	579920	3/31/2018	6.25
Bravo	00012000000	579920	3/15/2018	18.5
Bravo	00012000000	579920	3/15/2018	2
Bravo	00012000000	585452	2/28/2018	32
Bravo	00012000000	566041	3/31/2018	19
Bravo	00012000000	566041	2/15/2018	7.5
Bravo	00012000000	566041	3/31/2018	8.75
Bravo	00012000000	566041	3/15/2018	36.25
Bravo	00012000000	566041	2/28/2018	10.5
Bravo	00012000000	584875	2/28/2018	2
Bravo	00012000000	585672	3/15/2018	44
Bravo	00012000000	585672	2/28/2018	56
Bravo	00012000000	585672	2/15/2018	79
Bravo	00012000000	585672	3/31/2018	44
Bravo	00012000000	590000	2/28/2018	8
Bravo	00012000000	590000	2/28/2018	24
Bravo	00012000000	590000	2/28/2018	32
Bravo	00012000000	590000	2/15/2018	12
Bravo	00012000000	590146	3/15/2018	33
Bravo	00012000000	590146	3/15/2018	7.25
Bravo	00012000000	590146	3/31/2018	54
Bravo	00012000000	590804	3/31/2018	88
Bravo	00012000000	590804	3/15/2018	88
Bravo	00012000000	590804	2/28/2018	44
Bravo	00012000000	580015	3/31/2018	-10
Bravo	00012000000	580015	1/31/2018	10
Bravo	00012000000	580015	2/28/2018	3
Bravo	00012000000	580015	2/28/2018	23
Bravo	00012000000	580015	3/31/2018	10
Bravo	00012000000	580015	2/15/2018	14
Bravo	00012000000	590934	1/31/2018	40
Bravo	00012000000	590934	3/15/2018	80
Bravo	00012000000	590934	3/31/2018	8
Bravo	00012000000	590934	2/15/2018	88
Bravo	00012000000	520635	1/31/2018	61
Bravo	00012000000	520635	3/31/2018	21
Bravo	00012000000	520635	1/15/2018	21.5
Bravo	00012000000	520635	3/15/2018	31.5
Bravo	00012000000	520635	2/15/2018	9.5
Bravo	00012000000	520635	2/28/2018	7
Bravo	00012000000	561418	3/15/2018	44
Bravo	00012000000	561418	3/31/2018	40
Bravo	00012000000	561418	1/31/2018	38
Bravo	00012000000	580921	3/31/2018	32
Bravo	00012000000	580921	3/15/2018	23
Bravo	00012000000	582803	3/15/2018	88
Bravo	00012000000	582803	3/31/2018	88
Bravo	00012000000	588475	2/28/2018	39
Bravo	00012000000	588475	2/15/2018	5
Bravo	00012000000	588475	2/15/2018	3
Bravo	00012000000	578765	3/15/2018	59
Bravo	00012000000	578765	3/31/2018	34
Bravo	00012000000	578765	2/28/2018	1
Bravo	00012000000	587514	3/15/2018	72
Bravo	00012000000	587514	3/31/2018	78
Bravo	00012000000	596172	3/31/2018	88.5
Bravo	00012000000	596172	2/28/2018	14
Bravo	00012000000	596172	2/28/2018	19
Bravo	00012000000	596172	3/15/2018	87.5
Bravo	00012000000	546724	1/15/2018	0.5
Bravo	00012000000	546724	1/15/2018	2.5
Bravo	00012000000	546724	1/31/2018	2
Bravo	00012000000	546724	2/15/2018	9.75
Bravo	00012000000	546724	2/28/2018	8
Bravo	00012000000	546724	2/28/2018	57.25
Bravo	00012000000	546724	3/31/2018	39
Bravo	00012000000	546724	3/31/2018	21.25
Bravo	00012000000	586349	3/31/2018	35
Bravo	00012000000	586349	3/15/2018	39
Bravo	00012000000	586349	3/31/2018	8
Bravo	00012000000	586349	3/15/2018	24
Bravo	00012000000	592270	3/15/2018	19
Bravo	00012000000	592270	3/31/2018	22.5
Bravo	00012000000	592270	3/31/2018	5
Bravo	00012000000	592270	3/31/2018	4
Bravo	00012000000	592270	3/15/2018	25.5
Bravo	00012000000	592270	2/28/2018	21
Bravo	00012000000	592270	2/28/2018	4
Bravo	00012000000	592270	2/15/2018	28.25
Bravo	00012000000	592270	2/15/2018	18.25
Bravo	00012000000	567112	3/31/2018	78.5
Bravo	00012000000	567112	3/31/2018	7
Bravo	00012000000	567112	3/15/2018	39.5
Bravo	00012000000	567112	2/28/2018	20
Bravo	00012000000	567112	2/15/2018	30.75
Bravo	00012000000	567112	1/31/2018	53.5
Bravo	00012000000	596527	3/15/2018	48
Bravo	00012000000	596527	3/31/2018	88
Bravo	00012000000	596527	3/15/2018	64
Bravo	00012000000	546681	3/15/2018	95
Bravo	00012000000	546681	3/31/2018	41
Bravo	00012000000	546681	1/31/2018	9
Bravo	00012000000	546681	2/28/2018	25
Bravo	00012000000	546681	2/15/2018	12
Bravo	00012000000	565937	3/15/2018	28.5
Bravo	00012000000	565937	4/30/2018	-28.5
Bravo	00012000000	565937	4/30/2018	-6.5
Bravo	00012000000	565937	3/15/2018	6.5
Bravo	00012000000	565937	3/15/2018	13
Bravo	00012000000	565937	2/28/2018	32.25
Bravo	00012000000	565937	2/28/2018	1
Bravo	00012000000	565937	2/15/2018	18
Bravo	00012000000	572678	1/15/2018	2
Bravo	00012000000	572678	1/31/2018	2
Bravo	00012000000	576513	3/31/2018	20.5
Bravo	00012000000	576513	3/15/2018	24
Bravo	00012000000	576513	2/28/2018	32
Bravo	00012000000	576513	2/28/2018	25
Bravo	00012000000	576513	2/15/2018	32
Bravo	00012000000	576513	2/15/2018	24
Bravo	00012000000	581165	3/31/2018	6
Bravo	00012000000	581165	3/15/2018	3
Bravo	00012000000	581165	2/28/2018	9
Bravo	00012000000	581165	2/28/2018	3
Bravo	00012000000	581165	2/15/2018	14
Bravo	00012000000	581165	2/15/2018	1
Bravo	00012000000	581165	1/31/2018	7
Bravo	00012000000	581165	1/15/2018	1
Bravo	00012000000	581165	3/31/2018	9
Bravo	00012000000	589525	3/31/2018	16
Bravo	00012000000	589525	2/28/2018	12.5
Bravo	00012000000	589525	3/15/2018	13.75
Bravo	00012000000	589525	2/15/2018	3
Bravo	00012000000	589525	1/31/2018	14
Bravo	00012000000	589525	3/31/2018	20.25
Bravo	00012000000	589525	2/28/2018	10.75
Bravo	00012000000	589525	3/15/2018	36
Bravo	00012000000	590191	3/31/2018	62
Bravo	00012000000	590191	1/15/2018	1
Bravo	00012000000	590191	1/31/2018	5
Bravo	00012000000	594822	4/30/2018	-28.5
Bravo	00012000000	594822	3/31/2018	1
Bravo	00012000000	594822	3/31/2018	82.5
Bravo	00012000000	594822	3/31/2018	-82.5
Bravo	00012000000	594822	3/31/2018	-63.5
Bravo	00012000000	594822	3/31/2018	48
Bravo	00012000000	594822	3/31/2018	-48
Bravo	00012000000	594822	3/15/2018	82.5
Bravo	00012000000	594822	2/28/2018	63.5
Bravo	00012000000	594822	2/15/2018	48
Bravo	00012000000	594822	3/31/2018	63.5
Bravo	00012000000	595900	2/15/2018	24
Bravo	00012000000	595900	2/15/2018	24
Bravo	00012000000	595900	2/28/2018	24
Bravo	00012000000	595900	2/28/2018	40
Bravo	00012000000	595900	3/15/2018	31
Bravo	00012000000	595900	3/15/2018	39.5
Bravo	00012000000	595900	3/31/2018	11
Bravo	00012000000	595900	3/31/2018	24.5
Bravo	00012000000	581684	2/28/2018	20
Bravo	00012000000	581684	2/15/2018	48
Bravo	00012000000	586791	2/28/2018	6
Bravo	00012000000	586791	2/15/2018	7.5
Bravo	00012000000	588509	1/31/2018	41.25
Bravo	00012000000	588509	1/15/2018	26
Bravo	00012000000	588509	1/31/2018	0.75
Bravo	00012000000	588509	1/31/2018	23.25
Bravo	00012000000	505564	2/28/2018	1.5
Bravo	00012000000	505564	3/15/2018	2.25
Bravo	00012000000	505564	3/31/2018	3
Bravo	00012000000	505564	3/31/2018	3
Bravo	00012000000	505564	3/31/2018	12.75
Bravo	00012000000	526270	1/31/2018	35
Bravo	00012000000	526270	1/31/2018	4
Bravo	00012000000	543684	2/28/2018	62
Bravo	00012000000	543684	3/15/2018	92.75
Bravo	00012000000	543684	2/15/2018	2
Bravo	00012000000	543684	3/31/2018	36.25
Bravo	00012000000	554288	2/28/2018	2
Bravo	00012000000	554288	2/15/2018	8
Bravo	00012000000	554288	1/31/2018	20
Bravo	00012000000	554288	1/31/2018	60
Bravo	00012000000	559820	3/15/2018	7
Bravo	00012000000	559820	3/15/2018	1
Bravo	00012000000	559820	2/15/2018	1.5
Bravo	00012000000	582041	9/30/2018	4
Bravo	00012000000	582041	9/30/2018	68
Bravo	00012000000	582041	10/15/2018	48
Bravo	00012000000	589661	3/15/2018	3.5
Bravo	00012000000	589661	3/31/2018	5.5
Bravo	00012000000	589661	3/31/2018	9
Bravo	00012000000	589738	3/31/2018	6
Bravo	00012000000	589738	3/31/2018	2
Bravo	00012000000	589738	3/31/2018	1
Bravo	00012000000	589738	3/15/2018	1
Bravo	00012000000	589738	2/28/2018	8
Bravo	00012000000	589738	2/28/2018	3
Bravo	00012000000	589738	2/15/2018	2.5
Bravo	00012000000	589738	1/31/2018	4
Bravo	00012000000	589738	3/15/2018	4
Bravo	00012000000	524662	3/31/2018	7
Bravo	00012000000	524662	3/15/2018	24
Bravo	00012000000	524662	3/31/2018	81
Bravo	00012000000	524673	3/15/2018	44
Bravo	00012000000	524673	3/15/2018	32
Bravo	00012000000	524673	4/30/2018	-32
Bravo	00012000000	524759	3/31/2018	56.5
Bravo	00012000000	524759	2/28/2018	32
Bravo	00012000000	524759	2/15/2018	62.5
Bravo	00012000000	524759	2/15/2018	24.5
Bravo	00012000000	524759	1/31/2018	42
Bravo	00012000000	524759	3/15/2018	16.5
Bravo	00012000000	549592	1/31/2018	48
Bravo	00012000000	549592	2/15/2018	24
Bravo	00012000000	549592	2/28/2018	52
Bravo	00012000000	549592	3/15/2018	44
Bravo	00012000000	555225	2/28/2018	38
Bravo	00012000000	555225	3/31/2018	45
Bravo	00012000000	555225	3/31/2018	43
Bravo	00012000000	555225	3/15/2018	36
Bravo	00012000000	555225	3/15/2018	8
Bravo	00012000100	568626	8/31/2018	1
Bravo	00012000100	568626	7/31/2018	1.5
Bravo	00012000100	568626	8/15/2018	2
Bravo	00012000100	569486	6/15/2018	27.5
Bravo	00012000100	569486	5/15/2018	34
Bravo	00012000100	569486	5/15/2018	33
Bravo	00012000100	569486	4/15/2018	22.5
Bravo	00012000100	569486	4/15/2018	16.5
Bravo	00012000100	569486	1/15/2019	6
Bravo	00012000100	569486	12/31/2018	27
Bravo	00012000100	569486	12/31/2018	4.5
Bravo	00012000100	569486	11/15/2018	15.75
Bravo	00012000100	569486	12/15/2018	10.5
Bravo	00012000100	569486	11/30/2018	15
Bravo	00012000100	569486	11/30/2018	14.5
Bravo	00012000100	569486	11/30/2018	1.5
Bravo	00012000100	569486	11/15/2018	36
Bravo	00012000100	569486	8/15/2018	35.5
Bravo	00012000100	569486	8/15/2018	37.5
Bravo	00012000100	569486	9/15/2018	22.5
Bravo	00012000100	569486	9/15/2018	34.25
Bravo	00012000100	569486	10/15/2018	1
Bravo	00012000100	569486	10/15/2018	12.25
Bravo	00012000100	569486	10/31/2018	10
Bravo	00012000100	569486	10/31/2018	42.75
Bravo	00012000100	569486	6/15/2018	31.5
Bravo	00012000100	569486	7/15/2018	27.5
Bravo	00012000100	569486	7/15/2018	34.5
Bravo	00012000100	569486	12/15/2018	20.25
Bravo	00012000100	573435	12/31/2018	15.75
Bravo	00012000100	573435	1/15/2019	6
Bravo	00012000100	573435	12/15/2018	67
Bravo	00012000100	573435	12/15/2018	12.25
Bravo	00012000100	573435	11/30/2018	41.5
Bravo	00012000100	573435	11/30/2018	16.75
Bravo	00012000100	573435	11/15/2018	18
Bravo	00012000100	573435	10/31/2018	50
Bravo	00012000100	592985	6/30/2018	26.5
Bravo	00012000100	592985	6/30/2018	3.5
Bravo	00012000100	592985	4/15/2018	25.75
Bravo	00012000100	592985	4/15/2018	32.75
Bravo	00012000100	592985	4/30/2018	15.25
Bravo	00012000100	592985	4/30/2018	38.25
Bravo	00012000100	592985	5/15/2018	35
Bravo	00012000100	592985	5/15/2018	47
Bravo	00012000100	592985	5/31/2018	9
Bravo	00012000100	592985	6/15/2018	56.25
Bravo	00012000100	592985	6/15/2018	31.75
Bravo	00012000100	592985	5/31/2018	32
Bravo	00012000100	600517	12/15/2018	53
Bravo	00012000100	600517	11/30/2018	56
Bravo	00012000100	600517	1/15/2019	3
Bravo	00012000100	600604	12/31/2018	32
Bravo	00012000100	600604	12/15/2018	80
Bravo	00012000100	600604	11/30/2018	2
Bravo	00012000100	600604	9/30/2018	24
Bravo	00012000100	600604	1/15/2019	6
Bravo	00012000100	535638	11/30/2018	48
Bravo	00012000100	535638	12/15/2018	48
Bravo	00012000100	535638	8/15/2018	37.5
Bravo	00012000100	535638	9/15/2018	34
Bravo	00012000100	535638	10/31/2018	52
Bravo	00012000100	535638	8/31/2018	28.5
Bravo	00012000100	535638	1/15/2019	2
Bravo	00012000100	537572	5/31/2018	70
Bravo	00012000100	537572	6/30/2018	50
Bravo	00012000100	537572	6/15/2018	13
Bravo	00012000100	574421	10/15/2018	10
Bravo	00012000100	574421	8/15/2018	-40
Bravo	00012000100	574421	8/15/2018	40
Bravo	00012000100	574421	8/15/2018	55
Bravo	00012000100	574421	8/15/2018	-55
Bravo	00012000100	574421	7/31/2018	55
Bravo	00012000100	574421	7/15/2018	40
Bravo	00012000100	574421	1/15/2019	6
Bravo	00012000100	574421	12/31/2018	41.5
Bravo	00012000100	574421	12/31/2018	4.5
Bravo	00012000100	574421	12/15/2018	20
Bravo	00012000100	574421	11/30/2018	22
Bravo	00012000100	574421	11/15/2018	14
Bravo	00012000100	574421	11/15/2018	9
Bravo	00012000100	574421	10/31/2018	36
Bravo	00012000100	574421	10/31/2018	14
Bravo	00012000100	574421	10/15/2018	40
Bravo	00012000100	574421	8/15/2018	3
Bravo	00012000100	574421	9/30/2018	50
Bravo	00012000100	574421	9/30/2018	30
Bravo	00012000100	574421	8/15/2018	30
Bravo	00012000100	574421	8/31/2018	47
Bravo	00012000100	574421	8/31/2018	49
Bravo	00012000100	574421	9/15/2018	7
Bravo	00012000100	574421	9/15/2018	13
Bravo	00012000100	592220	12/15/2018	42
Bravo	00012000100	592220	7/15/2018	54
Bravo	00012000100	592220	1/15/2019	4
Bravo	00012000100	592220	4/15/2018	7.25
Bravo	00012000100	592220	4/30/2018	13.5
Bravo	00012000100	592220	6/15/2018	38
Bravo	00012000100	592220	6/30/2018	72
Bravo	00012000100	592220	10/31/2018	36.5
Bravo	00012000100	592220	11/15/2018	46
Bravo	00012000100	592220	11/30/2018	34
Bravo	00012000100	592220	12/31/2018	23
Bravo	00012000100	592220	7/31/2018	64
Bravo	00012000100	592220	8/15/2018	48
Bravo	00012000100	592220	10/15/2018	51.5
Bravo	00012000100	592220	9/30/2018	4
Bravo	00012000100	592220	9/15/2018	72
Bravo	00012000100	592220	8/31/2018	103
Bravo	00012000100	594965	4/15/2018	3
Bravo	00012000100	594965	4/15/2018	18
Bravo	00012000100	594965	4/30/2018	12
Bravo	00012000100	600262	9/15/2018	24.25
Bravo	00012000100	600262	9/30/2018	11
Bravo	00012000100	600262	9/30/2018	37.75
Bravo	00012000100	600262	12/15/2018	43.5
Bravo	00012000100	600262	12/31/2018	34.5
Bravo	00012000100	600262	1/15/2019	6
Bravo	00012000100	601257	11/30/2018	56
Bravo	00012000100	601257	12/31/2018	24
Bravo	00012000100	601257	12/15/2018	32
Bravo	00012000100	582772	11/15/2018	22
Bravo	00012000100	582772	10/31/2018	34
Bravo	00012000100	592541	7/31/2018	28
Bravo	00012000100	592541	7/15/2018	46
Bravo	00012000100	592541	8/31/2018	24
Bravo	00012000100	592541	9/30/2018	3
Bravo	00012000100	592541	9/30/2018	51
Bravo	00012000100	592541	10/15/2018	12
Bravo	00012000100	592541	10/15/2018	12
Bravo	00012000100	592541	10/31/2018	-51
Bravo	00012000100	592541	10/31/2018	3
Bravo	00012000100	592541	10/31/2018	51
Bravo	00012000100	592541	10/31/2018	-3
Bravo	00012000100	592541	10/31/2018	28
Bravo	00012000100	592541	4/30/2018	55
